hora	latitude	longitude	velocidade_gps	altitude	tensao	corrente	velocidade
2023-11-08 14:10:53.269	-15.98973	-48.04348	5.47	0	46.72	36.62	27
2023-11-08 14:10:54.055	-15.98973	-48.04346	5.212	0	46.24	69.58	30
2023-11-08 14:10:55.287	-15.98972	-48.04343	5.288	0	46	78.12	30
2023-11-08 14:10:56.281	-15.98970	-48.04342	6.606	0	47.02	31.73	30
2023-11-08 14:10:57.237	-15.98967	-48.04340	5.799	0	46.9	43.94	28
2023-11-08 14:10:58.225	-15.98967	-48.04340	5.799	0	46.9	45.16	30
2023-11-08 14:10:59.203	-15.98965	-48.04339	5.551	0	46.9	45.16	28
2023-11-08 14:11:00.188	-15.98962	-48.04339	5.409	0	46.96	43.94	30
2023-11-08 14:11:01.303	-15.98959	-48.04339	6.329	0	46.9	45.16	28
2023-11-08 14:11:02.066	-15.98956	-48.04339	7.629	0	46.96	41.5	27
2023-11-08 14:11:03.244	-15.98952	-48.04339	7.494	0	47.02	42.72	30
2023-11-08 14:11:04.297	-15.98948	-48.04339	8.358	0	46.9	45.16	30
2023-11-08 14:11:05.279	-15.98944	-48.04339	8.713	0	47.14	41.5	28
2023-11-08 14:11:06.290	-15.98940	-48.04339	8.837	0	45.16	97.65	25
2023-11-08 14:11:07.259	-15.98940	-48.04339	8.837	0	47.2	36.62	29
2023-11-08 14:11:08.236	-15.98936	-48.04339	8.974	0	45.88	84.22	25
2023-11-08 14:11:09.250	-15.98932	-48.04339	9.248	0	47.2	37.84	23
2023-11-08 14:11:10.221	-15.98927	-48.04339	9.104	0	47.02	41.5	25
2023-11-08 14:11:11.322	-15.98923	-48.04339	9.186	0	46.96	41.5	27
2023-11-08 14:11:12.347	-15.98919	-48.04339	9.032	0	47.02	42.72	29
2023-11-08 14:11:13.341	-15.98914	-48.04339	9.018	0	47.08	36.62	27
2023-11-08 14:11:14.334	-15.98910	-48.04339	9.065	0	44.92	124.51	26
2023-11-08 14:11:15.341	-15.98906	-48.04339	9.105	0	46.18	65.91	30
2023-11-08 14:11:16.318	-15.98906	-48.04339	9.105	0	46.96	43.94	36
2023-11-08 14:11:17.322	-15.98902	-48.04339	8.963	0	47.8	17.08	34
2023-11-08 14:11:18.295	-15.98898	-48.04339	8.305	0	48.22	3.66	37
2023-11-08 14:11:19.277	-15.98893	-48.04339	8.523	0	48.4	3.66	32
2023-11-08 14:11:20.261	-15.98889	-48.04339	8.362	0	48.64	-2.44	29
2023-11-08 14:11:21.279	-15.98885	-48.04339	8.462	0	48.7	-2.44	28
2023-11-08 14:11:22.287	-15.98881	-48.04339	8.648	0	48.76	-1.22	26
2023-11-08 14:11:23.388	-15.98878	-48.04339	7.592	0	48.82	-2.44	24
2023-11-08 14:11:24.355	-15.98875	-48.04339	7.488	0	48.88	-2.44	21
2023-11-08 14:11:25.363	-15.98875	-48.04339	7.488	0	48.88	-3.66	20
2023-11-08 14:11:26.342	-15.98871	-48.04339	7.728	0	48.94	-2.44	18
2023-11-08 14:11:27.325	-15.98868	-48.04340	6.807	0	48.94	-2.44	17
2023-11-08 14:11:28.359	-15.98865	-48.04342	6.658	0	48.16	21.97	16
2023-11-08 14:11:29.331	-15.98862	-48.04344	7.299	0	48.1	20.75	17
2023-11-08 14:11:30.328	-15.98859	-48.04347	7.716	0	48.04	13.42	15
2023-11-08 14:11:31.324	-15.98857	-48.04349	7.704	0	48.04	18.31	17
2023-11-08 14:11:32.309	-15.98854	-48.04352	7.876	0	48.04	17.08	18
2023-11-08 14:11:33.422	-15.98852	-48.04355	7.61	0	48.1	18.31	18
2023-11-08 14:11:34.423	-15.98852	-48.04355	7.61	0	48.16	17.08	20
2023-11-08 14:11:35.426	-15.98850	-48.04358	7.735	0	47.92	24.41	20
2023-11-08 14:11:36.421	-15.98847	-48.04361	7.864	0	47.56	32.95	16
2023-11-08 14:11:37.442	-15.98844	-48.04363	7.817	0	47.56	31.73	17
2023-11-08 14:11:38.426	-15.98841	-48.04364	6.63	0	47.56	30.51	23
2023-11-08 14:11:39.404	-15.98839	-48.04366	6.71	0	47.68	26.85	20
2023-11-08 14:11:40.382	-15.98836	-48.04368	6.861	0	47.74	23.19	21
2023-11-08 14:11:41.411	-15.98834	-48.04370	6.864	0	47.86	20.75	22
2023-11-08 14:11:42.395	-15.98832	-48.04373	6.932	0	47.86	20.75	25
2023-11-08 14:11:43.403	-15.98832	-48.04376	7.018	0	48.1	9.76	25
2023-11-08 14:11:44.367	-15.98832	-48.04376	7.018	0	48.4	7.32	24
2023-11-08 14:11:45.358	-15.98831	-48.04380	7.684	0	48.22	13.42	20
2023-11-08 14:11:46.375	-15.98832	-48.04383	7.908	0	47.98	17.08	21
2023-11-08 14:11:47.451	-15.98832	-48.04387	9.187	0	48.28	9.76	20
2023-11-08 14:11:48.425	-15.98833	-48.04392	9.538	0	47.92	21.97	23
2023-11-08 14:11:49.400	-15.98833	-48.04396	9.599	0	47.86	23.19	20
2023-11-08 14:11:50.455	-15.98834	-48.04401	9.397	0	47.86	21.97	21
2023-11-08 14:11:51.448	-15.98834	-48.04405	9.016	0	47.86	23.19	21
2023-11-08 14:11:52.451	-15.98835	-48.04409	8.693	0	47.92	19.53	24
2023-11-08 14:11:53.427	-15.98835	-48.04409	8.693	0	48.16	13.42	26
2023-11-08 14:11:54.408	-15.98836	-48.04413	8.1	0	47.98	18.31	23
2023-11-08 14:11:55.398	-15.98836	-48.04417	7.402	0	47.98	19.53	24
2023-11-08 14:11:56.411	-15.98837	-48.04420	5.838	0	47.92	21.97	26
2023-11-08 14:11:57.386	-15.98837	-48.04422	6.14	0	47.86	21.97	26
2023-11-08 14:11:58.397	-15.98838	-48.04425	5.658	0	47.8	23.19	23
2023-11-08 14:11:59.402	-15.98839	-48.04428	5.057	0	46.96	58.59	23
2023-11-08 14:12:00.513	-15.98839	-48.04430	4.716	0	44.98	115.96	24
2023-11-08 14:12:01.518	-15.98840	-48.04432	4.687	0	45.52	93.99	25
2023-11-08 14:12:02.407	-15.98840	-48.04432	4.687	0	48.16	-1.22	29
2023-11-08 14:12:03.522	-15.98840	-48.04434	4.889	0	48.52	-1.22	30
2023-11-08 14:12:04.493	-15.98840	-48.04437	4.57	0	48.58	-2.44	27
2023-11-08 14:12:05.480	-15.98841	-48.04439	5.084	0	48.64	-2.44	25
2023-11-08 14:12:06.453	-15.98841	-48.04441	4.501	0	48.7	-2.44	22
2023-11-08 14:12:07.435	-15.98842	-48.04444	4.999	0	48.76	-2.44	15
2023-11-08 14:12:08.435	-15.98842	-48.04446	4.736	0	48.82	-2.44	3
2023-11-08 14:12:09.449	-15.98843	-48.04448	4.409	0	48.82	-2.44	0
2023-11-08 14:12:10.562	-15.98845	-48.04450	4.866	0	48.88	-1.22	0
2023-11-08 14:12:11.473	-15.98845	-48.04450	4.866	0	48.94	-1.22	0
2023-11-08 14:12:12.452	-15.98846	-48.04451	5.366	0	48.94	-2.44	0
2023-11-08 14:12:13.578	-15.98849	-48.04452	5.25	0	48.94	-2.44	0
2023-11-08 14:12:14.569	-15.98851	-48.04452	5.592	0	49	-2.44	0
2023-11-08 14:12:15.563	-15.98854	-48.04451	5.885	0	49	-2.44	0
2023-11-08 14:12:16.453	-15.98856	-48.04450	5.874	0	49	-2.44	0
2023-11-08 14:12:17.472	-15.98859	-48.04448	6.51	0	49.06	-2.44	0
2023-11-08 14:12:18.534	-15.98860	-48.04446	6.346	0	49.06	-2.44	0
2023-11-08 14:12:19.517	-15.98862	-48.04444	5.955	0	49.06	-2.44	0
2023-11-08 14:12:20.485	-15.98862	-48.04444	5.955	0	49.12	-2.44	0
2023-11-08 14:12:21.493	-15.98863	-48.04441	5.354	0	49.12	-2.44	0
2023-11-08 14:12:22.504	-15.98865	-48.04439	5.428	0	49.12	-3.66	0
2023-11-08 14:12:23.501	-15.98866	-48.04437	5.738	0	49.12	-3.66	0
2023-11-08 14:12:24.510	-15.98869	-48.04436	6.06	0	49.18	-2.44	0
2023-11-08 14:12:25.508	-15.98872	-48.04436	5.829	0	49.18	-1.22	0
2023-11-08 14:12:26.510	-15.98874	-48.04437	6.309	0	49.18	-2.44	0
2023-11-08 14:12:27.536	-15.98877	-48.04439	6.091	0	47.08	67.13	0
2023-11-08 14:12:28.538	-15.98879	-48.04441	6.474	0	47.8	21.97	1
2023-11-08 14:12:29.607	-15.98879	-48.04441	6.474	0	47.14	50.04	10
2023-11-08 14:12:30.520	-15.98882	-48.04442	6.803	0	47.98	18.31	15
2023-11-08 14:12:31.491	-15.98885	-48.04442	6.624	0	47.86	28.07	16
2023-11-08 14:12:32.592	-15.98888	-48.04441	6.499	0	47.2	42.72	17
2023-11-08 14:12:33.564	-15.98890	-48.04440	5.877	0	45.76	106.2	16
2023-11-08 14:12:34.545	-15.98893	-48.04438	5.852	0	45.64	95.21	23
2023-11-08 14:12:35.552	-15.98894	-48.04436	4.915	0	47.68	17.08	30
2023-11-08 14:12:36.492	-15.98896	-48.04434	5.92	0	47.74	20.75	25
2023-11-08 14:12:37.599	-15.98899	-48.04432	7.008	0	47.92	9.76	27
2023-11-08 14:12:38.565	-15.98899	-48.04432	7.008	0	48.1	10.98	26
2023-11-08 14:12:39.576	-15.98901	-48.04429	8.759	0	47.92	17.08	25
2023-11-08 14:12:40.571	-15.98904	-48.04426	8.9	0	48.22	9.76	28
2023-11-08 14:12:41.563	-15.98907	-48.04423	7.565	0	47.74	24.41	28
2023-11-08 14:12:42.627	-15.98910	-48.04421	7.845	0	47.92	19.53	26
2023-11-08 14:12:43.532	-15.98912	-48.04419	7.027	0	46.48	64.69	24
2023-11-08 14:12:44.515	-15.98914	-48.04417	4.731	0	46.12	74.46	24
2023-11-08 14:12:45.504	-15.98915	-48.04416	0.248	0	44.26	124.51	27
2023-11-08 14:12:46.597	-15.98915	-48.04416	0.24	0	47.26	32.95	29
2023-11-08 14:12:47.595	-15.98915	-48.04416	0.101	0	48.4	-1.22	29
2023-11-08 14:12:48.541	-15.98915	-48.04416	0.069	0	48.52	-1.22	22
2023-11-08 14:12:49.646	-15.98915	-48.04416	0.043	0	48.58	-3.66	19
2023-11-08 14:12:50.609	-15.98915	-48.04416	0.043	0	47.44	40.28	17
2023-11-08 14:12:51.628	-15.98915	-48.04416	0.047	0	47.44	34.17	15
2023-11-08 14:12:52.729	-15.98915	-48.04416	0.036	0	46.84	45.16	15
2023-11-08 14:12:53.718	-15.98915	-48.04416	0.079	0	44.62	146.48	22
2023-11-08 14:12:54.591	-15.98915	-48.04416	0.085	0	44.08	145.26	22
2023-11-08 14:12:55.616	-15.98915	-48.04416	0.042	0	48.1	-2.44	26
2023-11-08 14:12:56.740	-15.98915	-48.04416	0.087	0	47.62	24.41	25
2023-11-08 14:12:57.734	-15.98915	-48.04416	0.034	0	44.02	153.8	28
2023-11-08 14:12:58.552	-15.98915	-48.04416	0.03	0	44.62	122.07	28
2023-11-08 14:12:59.531	-15.98915	-48.04416	0.035	0	48.16	-2.44	27
2023-11-08 14:13:00.770	-15.98915	-48.04416	0.105	0	44.08	152.58	32
2023-11-08 14:13:01.556	-15.98915	-48.04416	0.097	0	44.62	122.07	32
2023-11-08 14:13:02.547	-15.98915	-48.04416	0.048	0	48.04	-1.22	28
2023-11-08 14:13:03.658	-15.98915	-48.04416	0.033	0	47.62	15.86	26
2023-11-08 14:13:04.546	-15.98915	-48.04416	0.085	0	47.86	12.2	27
2023-11-08 14:13:05.783	-15.98915	-48.04416	0.115	0	47.68	24.41	23
2023-11-08 14:13:06.542	-15.98915	-48.04416	0.277	0	46.24	67.13	23
2023-11-08 14:13:07.636	-15.98916	-48.04416	2.524	0	44.08	145.26	28
2023-11-08 14:13:08.567	-15.98917	-48.04415	3.309	0	45.28	72.02	29
2023-11-08 14:13:09.796	-15.98918	-48.04413	3.858	0	45.1	103.75	29
2023-11-08 14:13:10.703	-15.98919	-48.04412	3.972	0	45.16	98.87	29
2023-11-08 14:13:11.807	-15.98919	-48.04412	3.972	0	45.7	84.22	32
2023-11-08 14:13:12.815	-15.98921	-48.04410	4.357	0	45.16	100.09	32
2023-11-08 14:13:13.615	-15.98922	-48.04408	5.081	0	46.9	31.73	32
2023-11-08 14:13:14.764	-15.98925	-48.04406	6.839	0	46.36	48.82	28
2023-11-08 14:13:15.619	-15.98928	-48.04404	7.724	0	44.62	118.4	28
2023-11-08 14:13:16.732	-15.98930	-48.04402	7.658	0	44.86	111.08	34
2023-11-08 14:13:17.835	-15.98933	-48.04399	7.17	0	46.54	47.6	32
2023-11-08 14:13:18.834	-15.98936	-48.04397	7.372	0	47.74	4.88	26
2023-11-08 14:13:19.762	-15.98938	-48.04394	7.314	0	48.22	-2.44	23
2023-11-08 14:13:20.739	-15.98940	-48.04392	6.805	0	48.16	2.44	19
2023-11-08 14:13:21.491	-15.98941	-48.04389	6.314	0	47.56	23.19	19
2023-11-08 14:13:22.613	-15.98942	-48.04386	5.787	0	47.5	28.07	21
2023-11-08 14:13:23.625	-15.98941	-48.04383	5.597	0	46.84	52.49	20
2023-11-08 14:13:24.870	-15.98940	-48.04380	5.995	0	46.78	46.38	27
2023-11-08 14:13:25.503	-15.98939	-48.04378	6.87	0	46.6	54.93	27
2023-11-08 14:13:26.810	-15.98937	-48.04374	7.527	0	46.84	46.38	33
2023-11-08 14:13:27.853	-15.98936	-48.04371	7.04	0	45.4	92.77	32
2023-11-08 14:13:28.835	-15.98934	-48.04369	6.228	0	45.82	74.46	31
2023-11-08 14:13:29.828	-15.98933	-48.04367	5.555	0	46.06	69.58	35
2023-11-08 14:13:30.562	-15.98932	-48.04365	3.571	0	48.22	-1.22	35
2023-11-08 14:13:31.803	-15.98930	-48.04364	4.051	0	48.34	-1.22	32
2023-11-08 14:13:32.865	-15.98929	-48.04363	4.317	0	48.46	-2.44	32
2023-11-08 14:13:33.863	-15.98927	-48.04362	4.915	0	48.52	-2.44	28
2023-11-08 14:13:34.840	-15.98924	-48.04362	6.124	0	48.58	-1.22	28
2023-11-08 14:13:35.871	-15.98921	-48.04362	7.078	0	48.58	-2.44	26
2023-11-08 14:13:36.844	-15.98918	-48.04362	6.29	0	48.64	-2.44	22
2023-11-08 14:13:37.847	-15.98915	-48.04361	6.298	0	48.7	-2.44	20
2023-11-08 14:13:38.853	-15.98911	-48.04361	7.737	0	48.7	-2.44	18
2023-11-08 14:13:39.841	-15.98908	-48.04361	7.724	0	48.76	-2.44	17
2023-11-08 14:13:40.846	-15.98908	-48.04361	7.724	0	48.76	-2.44	15
2023-11-08 14:13:41.827	-15.98904	-48.04361	6.746	0	48.82	-2.44	11
2023-11-08 14:13:42.562	-15.98901	-48.04361	7.769	0	48.82	-1.22	11
2023-11-08 14:13:43.909	-15.98897	-48.04361	8.423	0	48.82	-1.22	0
2023-11-08 14:13:44.917	-15.98893	-48.04362	7.53	0	46.84	56.15	6
2023-11-08 14:13:45.924	-15.98890	-48.04362	6.656	0	46.84	54.93	10
2023-11-08 14:13:46.922	-15.98887	-48.04362	5.934	0	47.14	41.5	15
2023-11-08 14:13:47.882	-15.98885	-48.04362	5.663	0	42.82	205.07	20
2023-11-08 14:13:48.874	-15.98882	-48.04362	6.608	0	44.38	131.83	26
2023-11-08 14:13:49.835	-15.98882	-48.04362	6.608	0	47.38	12.2	31
2023-11-08 14:13:50.867	-15.98878	-48.04362	7.852	0	48.28	-2.44	25
2023-11-08 14:13:51.900	-15.98874	-48.04362	8.507	0	48.4	-2.44	22
2023-11-08 14:13:52.872	-15.98870	-48.04361	8.837	0	48.46	-2.44	19
2023-11-08 14:13:53.889	-15.98866	-48.04361	9.086	0	48.52	-1.22	14
2023-11-08 14:13:54.872	-15.98862	-48.04361	8.517	0	48.58	-1.22	8
2023-11-08 14:13:55.845	-15.98858	-48.04361	7.793	0	48.58	-2.44	5
2023-11-08 14:13:56.883	-15.98854	-48.04362	8.198	0	46.06	84.22	6
2023-11-08 14:13:57.880	-15.98851	-48.04362	8.156	0	46.3	67.13	14
2023-11-08 14:13:58.971	-15.98851	-48.04362	8.156	0	47.2	32.95	13
2023-11-08 14:13:59.979	-15.98847	-48.04363	7.791	0	46.96	45.16	19
2023-11-08 14:14:00.921	-15.98844	-48.04364	7.662	0	47.32	28.07	19
2023-11-08 14:14:01.890	-15.98840	-48.04365	8.086	0	45.52	95.21	19
2023-11-08 14:14:02.879	-15.98838	-48.04367	6.745	0	44.98	95.21	26
2023-11-08 14:14:03.913	-15.98835	-48.04369	5.906	0	45.82	75.68	35
2023-11-08 14:14:04.895	-15.98834	-48.04371	5.501	0	47.38	26.85	33
2023-11-08 14:14:06.000	-15.98832	-48.04373	5.245	0	46.48	57.37	32
2023-11-08 14:14:07.014	-15.98832	-48.04375	5.534	0	46.6	45.16	29
2023-11-08 14:14:08.011	-15.98832	-48.04375	5.534	0	46.84	43.94	31
2023-11-08 14:14:09.007	-15.98832	-48.04378	5.885	0	46.66	50.04	35
2023-11-08 14:14:09.935	-15.98832	-48.04381	6.327	0	46.96	37.84	36
2023-11-08 14:14:10.987	-15.98832	-48.04384	7.263	0	46.96	37.84	35
2023-11-08 14:14:11.963	-15.98833	-48.04388	8.544	0	47.2	21.97	38
2023-11-08 14:14:12.964	-15.98834	-48.04393	9.75	0	48.22	1.22	36
2023-11-08 14:14:14.025	-15.98835	-48.04398	10.411	0	48.4	-2.44	29
2023-11-08 14:14:15.007	-15.98835	-48.04403	10.547	0	48.52	-1.22	27
2023-11-08 14:14:16.029	-15.98836	-48.04407	10.198	0	48.58	-1.22	25
2023-11-08 14:14:17.010	-15.98836	-48.04407	10.198	0	48.58	-1.22	21
2023-11-08 14:14:17.990	-15.98837	-48.04412	9.672	0	48.64	-2.44	14
2023-11-08 14:14:19.000	-15.98838	-48.04416	9.168	0	48.7	-2.44	6
2023-11-08 14:14:20.000	-15.98839	-48.04421	8.762	0	48.64	-1.22	4
2023-11-08 14:14:21.119	-15.98839	-48.04424	8.099	0	47.92	8.54	6
2023-11-08 14:14:22.024	-15.98840	-48.04428	7.114	0	47.26	39.06	11
2023-11-08 14:14:23.054	-15.98840	-48.04431	6.068	0	47.44	30.51	15
2023-11-08 14:14:24.040	-15.98841	-48.04434	5.82	0	47.38	30.51	15
2023-11-08 14:14:25.061	-15.98841	-48.04436	5.291	0	47.8	17.08	18
2023-11-08 14:14:26.144	-15.98841	-48.04436	5.291	0	47.02	42.72	18
2023-11-08 14:14:27.098	-15.98841	-48.04438	4.633	0	46.84	48.82	23
2023-11-08 14:14:28.120	-15.98841	-48.04440	3.436	0	46.66	59.81	22
2023-11-08 14:14:29.065	-15.98841	-48.04441	0.786	0	44.56	129.39	32
2023-11-08 14:14:30.045	-15.98842	-48.04441	0.196	0	47.68	17.08	28
2023-11-08 14:14:31.167	-15.98842	-48.04441	1.106	0	47.26	31.73	30
2023-11-08 14:14:32.155	-15.98842	-48.04442	2.663	0	48.04	3.66	32
2023-11-08 14:14:33.152	-15.98842	-48.04444	3.17	0	47.98	10.98	27
2023-11-08 14:14:34.166	-15.98842	-48.04446	4.75	0	48.46	-1.22	29
2023-11-08 14:14:35.176	-15.98843	-48.04449	7.159	0	48.58	-1.22	25
2023-11-08 14:14:36.179	-15.98844	-48.04453	8.472	0	48.64	-2.44	24
2023-11-08 14:14:37.165	-15.98844	-48.04453	8.472	0	48.64	-1.22	21
2023-11-08 14:14:38.076	-15.98844	-48.04457	8.007	0	48.7	-3.66	18
2023-11-08 14:14:39.185	-15.98845	-48.04460	7.012	0	48.7	-1.22	14
2023-11-08 14:14:40.088	-15.98845	-48.04463	6.023	0	48.76	-1.22	8
2023-11-08 14:14:41.137	-15.98846	-48.04465	4.459	0	48.76	-1.22	4
2023-11-08 14:14:42.179	-15.98846	-48.04467	2.386	0	48.76	-1.22	4
2023-11-08 14:14:43.159	-15.98846	-48.04468	1.555	0	48.1	17.08	5
2023-11-08 14:14:44.038	-15.98846	-48.04469	1.724	0	48.1	9.76	10
2023-11-08 14:14:45.145	-15.98847	-48.04470	2.701	0	47.56	29.29	13
2023-11-08 14:14:46.147	-15.98847	-48.04471	3.87	0	47.68	34.17	14
2023-11-08 14:14:47.167	-15.98848	-48.04473	4.207	0	47.74	20.75	16
2023-11-08 14:14:48.149	-15.98850	-48.04474	4.948	0	47.92	15.86	18
2023-11-08 14:14:49.128	-15.98852	-48.04476	5.37	0	48.1	6.1	16
2023-11-08 14:14:50.117	-15.98853	-48.04478	5.656	0	48.58	-1.22	16
2023-11-08 14:14:51.119	-15.98856	-48.04480	7.427	0	48.64	-2.44	14
2023-11-08 14:14:52.118	-15.98858	-48.04483	8.198	0	48.7	-2.44	12
2023-11-08 14:14:53.203	-15.98861	-48.04486	8.196	0	48.76	-1.22	7
2023-11-08 14:14:54.195	-15.98864	-48.04489	8.625	0	47.5	32.95	2
2023-11-08 14:14:55.204	-15.98867	-48.04492	8.632	0	48.7	-1.22	2
2023-11-08 14:14:56.197	-15.98870	-48.04495	9.284	0	48.22	23.19	3
2023-11-08 14:14:57.063	-15.98873	-48.04499	9.301	0	47.92	18.31	4
2023-11-08 14:14:58.180	-15.98876	-48.04502	9.405	0	47.56	30.51	8
2023-11-08 14:14:59.129	-15.98879	-48.04505	9.6	0	47.5	31.73	8
2023-11-08 14:15:00.116	-15.98882	-48.04509	9.487	0	43.48	169.67	15
2023-11-08 14:15:01.101	-15.98885	-48.04512	8.661	0	44.62	119.62	22
2023-11-08 14:15:02.241	-15.98888	-48.04515	8.355	0	45.04	101.31	27
2023-11-08 14:15:03.225	-15.98890	-48.04518	7.55	0	45.7	78.12	30
2023-11-08 14:15:04.214	-15.98893	-48.04520	6.414	0	45.94	69.58	34
2023-11-08 14:15:05.205	-15.98894	-48.04522	4.503	0	46.12	64.69	34
2023-11-08 14:15:06.196	-15.98894	-48.04523	2.59	0	46.24	61.03	35
2023-11-08 14:15:07.069	-15.98895	-48.04524	0.914	0	48.16	-1.22	36
2023-11-08 14:15:08.193	-15.98895	-48.04524	1.506	0	48.34	-1.22	35
2023-11-08 14:15:09.197	-15.98896	-48.04525	2.717	0	48.4	-2.44	33
2023-11-08 14:15:10.199	-15.98897	-48.04526	3.454	0	48.46	-1.22	30
2023-11-08 14:15:11.330	-15.98899	-48.04528	4.123	0	48.52	-2.44	29
2023-11-08 14:15:12.159	-15.98900	-48.04529	4.776	0	48.58	-1.22	28
2023-11-08 14:15:13.139	-15.98901	-48.04531	4.812	0	48.64	-2.44	26
2023-11-08 14:15:14.125	-15.98903	-48.04533	5.806	0	48.64	-1.22	22
2023-11-08 14:15:15.128	-15.98906	-48.04535	6.353	0	48.7	0	13
2023-11-08 14:15:16.311	-15.98908	-48.04537	7.338	0	48.7	-1.22	7
2023-11-08 14:15:17.166	-15.98910	-48.04540	7.605	0	48.76	-1.22	5
2023-11-08 14:15:18.175	-15.98912	-48.04543	7.508	0	47.5	45.16	4
2023-11-08 14:15:19.108	-15.98915	-48.04545	7.465	0	47.5	31.73	5
2023-11-08 14:15:20.207	-15.98917	-48.04548	7.691	0	47.5	30.51	11
2023-11-08 14:15:21.197	-15.98920	-48.04551	7.966	0	47.86	19.53	14
2023-11-08 14:15:22.174	-15.98923	-48.04554	7.549	0	45.16	113.52	18
2023-11-08 14:15:23.197	-15.98925	-48.04556	6.92	0	46.3	56.15	22
2023-11-08 14:15:24.298	-15.98928	-48.04559	6.554	0	45.94	74.46	24
2023-11-08 14:15:25.167	-15.98928	-48.04559	6.554	0	47.26	29.29	27
2023-11-08 14:15:26.402	-15.98930	-48.04561	5.785	0	47.26	29.29	29
2023-11-08 14:15:27.402	-15.98932	-48.04563	4.545	0	47.5	21.97	37
2023-11-08 14:15:28.391	-15.98933	-48.04564	2.478	0	47.44	24.41	40
2023-11-08 14:15:29.377	-15.98934	-48.04565	1.713	0	47.38	26.85	32
2023-11-08 14:15:30.360	-15.98935	-48.04565	1.087	0	47.38	26.85	31
2023-11-08 14:15:31.210	-15.98935	-48.04566	0.938	0	47.38	28.07	32
2023-11-08 14:15:32.408	-15.98936	-48.04566	2.156	0	48.04	4.88	35
2023-11-08 14:15:33.211	-15.98938	-48.04567	2.995	0	48.46	-1.22	31
2023-11-08 14:15:34.199	-15.98939	-48.04569	3.872	0	48.52	-2.44	27
2023-11-08 14:15:35.438	-15.98940	-48.04570	4.102	0	48.58	-1.22	24
2023-11-08 14:15:36.435	-15.98941	-48.04572	4.45	0	48.58	-1.22	23
2023-11-08 14:15:37.429	-15.98943	-48.04574	4.268	0	48.64	-1.22	20
2023-11-08 14:15:38.445	-15.98944	-48.04575	4.471	0	48.7	-1.22	16
2023-11-08 14:15:39.449	-15.98946	-48.04577	4.373	0	48.7	-1.22	14
2023-11-08 14:15:40.448	-15.98947	-48.04578	3.62	0	48.76	-1.22	10
2023-11-08 14:15:41.444	-15.98948	-48.04579	2.235	0	48.76	-1.22	9
2023-11-08 14:15:42.223	-15.98949	-48.04580	0.522	0	48.76	0	6
2023-11-08 14:15:43.401	-15.98950	-48.04580	0.717	0	47.5	-1.22	4
2023-11-08 14:15:44.399	-15.98950	-48.04580	1.124	0	48.7	-1.22	7
2023-11-08 14:15:45.377	-15.98950	-48.04580	0.886	0	46.9	61.03	5
2023-11-08 14:15:46.138	-15.98951	-48.04581	2.202	0	48.34	-2.44	9
2023-11-08 14:15:47.242	-15.98951	-48.04582	2.477	0	48.58	-2.44	10
2023-11-08 14:15:48.244	-15.98952	-48.04583	3.309	0	47.44	32.95	6
2023-11-08 14:15:49.394	-15.98954	-48.04585	6.099	0	46.78	47.6	8
2023-11-08 14:15:50.145	-15.98957	-48.04588	8.068	0	45.76	84.22	13
2023-11-08 14:15:51.469	-15.98960	-48.04591	9.102	0	48.28	-1.22	17
2023-11-08 14:15:52.449	-15.98963	-48.04595	9.956	0	48.4	-2.44	10
2023-11-08 14:15:53.436	-15.98966	-48.04598	10.365	0	48.46	-1.22	7
2023-11-08 14:15:54.416	-15.98970	-48.04602	10.345	0	48.58	-2.44	4
2023-11-08 14:15:55.403	-15.98973	-48.04606	10.909	0	48.58	-2.44	1
2023-11-08 14:15:56.171	-15.98976	-48.04610	10.834	0	46.66	63.47	0
2023-11-08 14:15:57.422	-15.98980	-48.04613	10.119	0	48.64	-1.22	1
2023-11-08 14:15:58.424	-15.98982	-48.04617	9.133	0	48.64	-2.44	0
2023-11-08 14:15:59.531	-15.98985	-48.04620	8.917	0	48.7	-1.22	0
2023-11-08 14:16:00.413	-15.98988	-48.04623	8.647	0	48.76	-1.22	0
2023-11-08 14:16:01.426	-15.98990	-48.04627	8.302	0	48.76	-2.44	0
2023-11-08 14:16:02.429	-15.98992	-48.04629	6.549	0	48.76	-2.44	0
2023-11-08 14:16:03.433	-15.98994	-48.04631	4.314	0	48.82	-1.22	0
2023-11-08 14:16:04.522	-15.98994	-48.04631	1.709	0	47.2	48.82	0
2023-11-08 14:16:05.494	-15.98995	-48.04632	1.448	0	47.38	36.62	5
2023-11-08 14:16:06.512	-15.98995	-48.04632	1.391	0	47.32	36.62	8
2023-11-08 14:16:07.497	-15.98996	-48.04633	1.538	0	47.74	23.19	12
2023-11-08 14:16:08.472	-15.98996	-48.04634	2.533	0	47.38	28.07	14
2023-11-08 14:16:09.464	-15.98998	-48.04635	3.714	0	46.48	46.38	14
2023-11-08 14:16:10.489	-15.98999	-48.04637	4.411	0	45.64	101.31	17
2023-11-08 14:16:11.496	-15.99001	-48.04638	5.472	0	45.94	70.8	20
2023-11-08 14:16:12.602	-15.99003	-48.04640	7.114	0	45.94	75.68	21
2023-11-08 14:16:13.605	-15.99006	-48.04643	8.252	0	45.82	73.24	24
2023-11-08 14:16:14.601	-15.99009	-48.04645	8.757	0	45.94	67.13	28
2023-11-08 14:16:15.603	-15.99012	-48.04648	9.148	0	44.8	111.08	28
